Forecast_ID,Fiscal_Year,VISN,Facility_Name,Contracting_Office,Category,NAICS_Code,NAICS_Description,PSC_Code,Requirement_Title,Estimated_Value_Low,Estimated_Value_High,Estimated_Value_Midpoint,Planned_Solicitation_Quarter,Planned_Award_Quarter,Contract_Type,Anticipated_Set_Aside,Small_Business_Eligible,Recompete,Incumbent_Contractor,Priority_Level,Status,Point_of_Contact_Email,Record_Created_Date,Estimated_Value,Estimated_Value_log,Set_Aside_Type,Competition_Type,Vendor_Size,Number_of_Offers_Received,Requirement_Complexity_Score,Contracting_Office_Open_Actions,Days_Since_Requirement_Posted,Category_Historical_Protest_Rate,Category_Historical_OnTime_Rate,Competition_Historical_Protest_Rate,Competition_Historical_OnTime_Rate,Composite_Risk_Score
FCST-001396,2027,16,VISN 16 Medical Center Main,Network Contracting Office (NCO) 5,Medical/Clinical Services,621111,Offices of Physicians,Q201,Medical/Clinical Services Requirement - VISN 16 Medical Center Main FY2027,777540.99,1110270.25,953026.18,FY Q1,FY Q3,Time and Materials,Full and Open (No Set-Aside),Yes,No,,Low,Solicitation Released,michael.taylor@va.gov,2026-01-18,953026.18,13.767398702691338,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,47.2
FCST-001398,2026,1,VISN 1 Medical Center North,Network Contracting Office (NCO) 15,Construction,236220,Commercial Building Construction,Z1AA,Construction Requirement - VISN 1 Medical Center North FY2026,1019058.8,1399812.62,1214867.96,FY Q2,FY Q4,Firm Fixed Price,SDVOSB,Yes,No,,Medium,Draft Solicitation,patricia.thomas@va.gov,2026-02-21,1214867.96,14.010146777088504,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.03696013289036545,0.8450996677740864,30.7
FCST-001399,2028,13,VISN 13 Medical Center Main,Network Contracting Office (NCO) 3,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 13 Medical Center Main FY2028,722821.49,884111.86,835074.28,FY Q4,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Horizon Technologies,Critical,Market Research,michael.jones@va.gov,2026-03-24,835074.28,13.635277155457835,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,34.0
FCST-001400,2026,2,VISN 2 Medical Center Main,Network Contracting Office (NCO) 17,IT Services,541512,Computer Systems Design Services,D316,IT Services Requirement - VISN 2 Medical Center Main FY2026,431150.03,573081.48,523457.55,FY Q4,FY Q3,IDIQ,SDVOSB,Yes,Yes,Patriot Federal Services,Low,Market Research,karen.wilson@va.gov,2026-06-09,523457.55,13.168213127552397,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,23.8
FCST-001401,2028,10,VISN 10 Medical Center Main,Network Contracting Office (NCO) 12,Food Service,311423,Dried and Dehydrated Food Mfg,8940,Food Service Requirement - VISN 10 Medical Center Main FY2028,179216.5,201230.35,191593.57,FY Q2,FY Q2,Labor Hour,VOSB,Yes,Yes,Apex Solutions,High,Draft Solicitation,karen.brown@va.gov,2026-02-15,191593.57,12.163136803825028,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,18.3
FCST-001402,2027,17,VISN 17 Medical Center Main,Strategic Acquisition Center (SAC) - Austin,Facilities Management,561210,Facilities Support Services,S214,Facilities Management Requirement - VISN 17 Medical Center Main FY2027,122001.69,175711.15,152364.15,FY Q1,FY Q1,IDIQ,Full and Open (No Set-Aside),Yes,Yes,Atlas Solutions,High,Planning,william.williams@va.gov,2026-05-17,152364.15,11.934035221543992,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,29.6
FCST-001403,2027,8,VISN 8 Medical Center Main,SAO West,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q401,Medical/Clinical Services Requirement - VISN 8 Medical Center Main FY2027,161067.13,227875.36,184251.32,FY Q4,FY Q1,IDIQ,WOSB,Yes,Yes,Unity Inc.,High,Market Research,thomas.rodriguez@va.gov,2026-03-30,184251.32,12.124061401559826,WOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,19.4
FCST-001404,2027,9,VISN 9 Medical Center East,Network Contracting Office (NCO) 9,Professional Services,541990,All Other Professional/Scientific/Technical Services,R408,Professional Services Requirement - VISN 9 Medical Center East FY2027,1251532.26,1542951.99,1458192.93,FY Q1,FY Q3,Blanket Purchase Agreement (BPA),SDVOSB,Yes,No,,Low,Solicitation Released,maria.moore@va.gov,2026-06-22,1458192.93,14.192709193679502,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,34.2
FCST-001406,2027,3,VISN 3 Medical Center Main,Network Contracting Office (NCO) 3,Medical/Clinical Services,621111,Offices of Physicians,Q401,Medical/Clinical Services Requirement - VISN 3 Medical Center Main FY2027,185530.73,242058.43,217133.97,FY Q2,FY Q3,Time and Materials,Full and Open (No Set-Aside),Yes,Yes,Apex Systems,Medium,Market Research,jennifer.jones@va.gov,2026-04-04,217133.97,12.288274420739052,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,36.3
FCST-001407,2026,7,VISN 7 Medical Center North,Network Contracting Office (NCO) 15,IT Services,518210,"Data Processing, Hosting, and Related Services",D307,IT Services Requirement - VISN 7 Medical Center North FY2026,461470.72,595321.63,561235.71,FY Q1,FY Q2,Blanket Purchase Agreement (BPA),WOSB,Yes,Yes,Apex Federal Services,Low,Planning,william.brown@va.gov,2026-03-07,561235.71,13.237898038470938,WOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,23.8
FCST-001408,2027,11,VISN 11 Medical Center North,Strategic Acquisition Center (SAC) - Austin,Facilities Management,561210,Facilities Support Services,S201,Facilities Management Requirement - VISN 11 Medical Center North FY2027,205766.46,242919.52,219281.58,FY Q1,FY Q2,Firm Fixed Price,SDVOSB,Yes,No,,Medium,On Hold,jennifer.garcia@va.gov,2026-06-12,219281.58,12.298116496686363,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.03696013289036545,0.8450996677740864,19.5
FCST-001409,2026,16,VISN 16 Medical Center North,Network Contracting Office (NCO) 8,IT Services,518210,"Data Processing, Hosting, and Related Services",D302,IT Services Requirement - VISN 16 Medical Center North FY2026,774440.28,945822.95,843203.26,FY Q2,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Cornerstone Industries,Low,Market Research,maria.taylor@va.gov,2026-02-23,843203.26,13.644964508938635,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,34.5
FCST-001410,2027,8,VISN 8 Medical Center Main,Network Contracting Office (NCO) 18,Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 8 Medical Center Main FY2027,14682.32,17379.0,16220.28,FY Q1,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,Critical,Planning,william.thomas@va.gov,2026-04-06,16220.28,9.694079239475638,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.07963446475195822,0.3368146214099217,11.8
FCST-001411,2026,16,VISN 16 Medical Center Main,Network Contracting Office (NCO) 2,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6515,Medical Equipment Requirement - VISN 16 Medical Center Main FY2026,221076.14,319765.86,273228.72,FY Q2,FY Q1,Firm Fixed Price,SDVOSB,Yes,Yes,Guardian Solutions,Low,Market Research,maria.anderson@va.gov,2026-06-02,273228.72,12.518068185535197,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,20.1
FCST-001412,2028,8,VISN 8 Medical Center Main,Network Contracting Office (NCO) 5,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 8 Medical Center Main FY2028,236384.47,333289.2,267049.87,FY Q4,FY Q1,Firm Fixed Price,SDVOSB,Yes,Yes,Horizon Solutions,Medium,Planning,michael.miller@va.gov,2026-04-24,267049.87,12.495194443579498,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,21.6
FCST-001413,2028,7,VISN 7 Medical Center Main,National Acquisition Center (NAC),Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6508,Pharmaceuticals Requirement - VISN 7 Medical Center Main FY2028,123920.32,163605.43,132722.36,FY Q3,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Summit Consulting,Critical,Planning,william.jones@va.gov,2026-04-09,132722.36,11.796022240999566,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,29.5
FCST-001414,2027,12,VISN 12 Medical Center Main,Network Contracting Office (NCO) 4,IT Services,518210,"Data Processing, Hosting, and Related Services",D316,IT Services Requirement - VISN 12 Medical Center Main FY2027,339807.21,424738.81,380392.89,FY Q1,FY Q3,Labor Hour,Full and Open (No Set-Aside),Yes,Yes,Liberty Inc.,Medium,Planning,maria.davis@va.gov,2026-04-03,380392.89,12.848962547484419,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,35.7
FCST-001415,2027,2,VISN 2 Medical Center Main,Network Contracting Office (NCO) 6,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6525,Medical Equipment Requirement - VISN 2 Medical Center Main FY2027,140452.27,179309.32,149253.73,FY Q2,FY Q4,Firm Fixed Price,HUBZone,Yes,No,,Low,Planning,richard.miller@va.gov,2026-04-18,149253.73,11.91340972254497,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,17.1
FCST-001416,2027,5,VISN 5 Medical Center South,Network Contracting Office (NCO) 13,Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 5 Medical Center South FY2027,920834.19,1192599.89,976592.2,FY Q3,FY Q1,Firm Fixed Price,8(a),Yes,No,,Critical,Solicitation Released,elizabeth.thomas@va.gov,2026-05-08,976592.2,13.791825467652831,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.03696013289036545,0.8450996677740864,33.1
FCST-001417,2026,11,VISN 11 Medical Center North,Network Contracting Office (NCO) 16,Construction,236220,Commercial Building Construction,Z1AA,Construction Requirement - VISN 11 Medical Center North FY2026,255538.28,313115.95,293701.15,FY Q2,FY Q1,Time and Materials,SDVOSB,Yes,No,,Critical,Market Research,john.martinez@va.gov,2026-03-15,293701.15,12.590321437554879,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.03696013289036545,0.8450996677740864,20.6
FCST-001418,2026,10,VISN 10 Medical Center North,Network Contracting Office (NCO) 5,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6520,Medical Equipment Requirement - VISN 10 Medical Center North FY2026,175952.3,239086.34,214881.76,FY Q3,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Meridian Inc.,Medium,Market Research,maria.garcia@va.gov,2026-02-03,214881.76,12.277847856052833,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,31.3
FCST-001419,2028,3,VISN 3 Medical Center East,Network Contracting Office (NCO) 9,Food Service,311423,Dried and Dehydrated Food Mfg,F002,Food Service Requirement - VISN 3 Medical Center East FY2028,481277.17,648540.97,540341.84,FY Q2,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Patriot Solutions,High,Market Research,elizabeth.johnson@va.gov,2026-06-15,540341.84,13.19995910597266,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.07963446475195822,0.3368146214099217,31.6
FCST-001420,2026,1,VISN 1 Medical Center Main,SAO West,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 1 Medical Center Main FY2026,449492.34,569520.23,495833.64,FY Q2,FY Q1,Cost Plus Fixed Fee,Small Business,Yes,Yes,Keystone Technologies,Low,Market Research,richard.jones@va.gov,2026-03-10,495833.64,13.113997763024457,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,24.0
FCST-001421,2028,5,VISN 5 Medical Center South,Network Contracting Office (NCO) 6,IT Services,541512,Computer Systems Design Services,D307,IT Services Requirement - VISN 5 Medical Center South FY2028,397521.0,505605.07,437508.22,FY Q3,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Atlas Partners,Medium,Market Research,james.williams@va.gov,2026-06-23,437508.22,12.98885305884346,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,36.2
FCST-001422,2028,13,VISN 13 Medical Center Main,Network Contracting Office (NCO) 12,Professional Services,541990,All Other Professional/Scientific/Technical Services,R408,Professional Services Requirement - VISN 13 Medical Center Main FY2028,157131.82,219240.67,185592.35,FY Q3,FY Q1,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,Low,Planning,jennifer.rodriguez@va.gov,2026-03-30,185592.35,12.131313268950958,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.07963446475195822,0.3368146214099217,31.9
FCST-001423,2026,3,VISN 3 Medical Center Main,Network Contracting Office (NCO) 8,Transportation,485991,Special Needs Transportation,V231,Transportation Requirement - VISN 3 Medical Center Main FY2026,159037.72,194608.91,181861.17,FY Q4,FY Q1,Firm Fixed Price,SDVOSB,Yes,No,,High,Market Research,elizabeth.martinez@va.gov,2026-02-07,181861.17,12.111004371464297,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.02631578947368421,0.7719298245614035,0.03696013289036545,0.8450996677740864,18.5
FCST-001424,2027,4,VISN 4 Medical Center South,Network Contracting Office (NCO) 2,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6505,Pharmaceuticals Requirement - VISN 4 Medical Center South FY2027,347181.67,517983.43,427549.26,FY Q1,FY Q1,IDIQ,Full and Open (No Set-Aside),Yes,Yes,Legacy Group,Medium,Market Research,richard.wilson@va.gov,2026-02-24,427549.26,12.965827127699926,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,35.9
FCST-001425,2028,9,VISN 9 Medical Center East,Network Contracting Office (NCO) 2,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q201,Medical/Clinical Services Requirement - VISN 9 Medical Center East FY2028,188807.65,220489.93,205874.4,FY Q4,FY Q2,IDIQ,Full and Open (No Set-Aside),No,No,,High,Draft Solicitation,james.anderson@va.gov,2026-03-09,205874.4,12.235026410404586,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,32.7
FCST-001426,2027,11,VISN 11 Medical Center North,Network Contracting Office (NCO) 4,Medical/Clinical Services,621111,Offices of Physicians,Q201,Medical/Clinical Services Requirement - VISN 11 Medical Center North FY2027,1058774.91,1320944.97,1193288.12,FY Q4,FY Q3,Blanket Purchase Agreement (BPA),Full and Open (No Set-Aside),No,No,,Medium,Market Research,susan.brown@va.gov,2026-04-21,1193288.12,13.992224018743066,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,39.3
FCST-001427,2026,3,VISN 3 Medical Center North,SAO East,Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 3 Medical Center North FY2026,109658.64,153447.0,134072.26,FY Q2,FY Q4,Firm Fixed Price,HUBZone,Yes,Yes,Apex Systems,High,Draft Solicitation,michael.johnson@va.gov,2026-03-29,134072.26,11.806141645955988,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.03696013289036545,0.8450996677740864,20.0
FCST-001428,2027,14,VISN 14 Medical Center Main,Network Contracting Office (NCO) 18,Medical/Clinical Services,621399,Offices of Health Practitioners,Q201,Medical/Clinical Services Requirement - VISN 14 Medical Center Main FY2027,648618.69,769704.32,717864.7,FY Q4,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Liberty LLC,Medium,Planning,richard.johnson@va.gov,2026-03-01,717864.7,13.484037783181062,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,39.0
FCST-001429,2027,9,VISN 9 Medical Center North,Network Contracting Office (NCO) 16,IT Services,518210,"Data Processing, Hosting, and Related Services",D316,IT Services Requirement - VISN 9 Medical Center North FY2027,159987.6,205964.66,188037.71,FY Q4,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,Low,Market Research,jennifer.anderson@va.gov,2026-02-26,188037.71,12.144403124872033,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,31.0
FCST-001430,2026,3,VISN 3 Medical Center South,Network Contracting Office (NCO) 12,Facilities Management,561720,Janitorial Services,S214,Facilities Management Requirement - VISN 3 Medical Center South FY2026,148594.77,212524.97,170832.3,FY Q1,FY Q1,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Pinnacle LLC,Low,Solicitation Released,michael.williams@va.gov,2026-06-05,170832.3,12.04844350620462,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,29.5
FCST-001431,2026,13,VISN 13 Medical Center Main,Network Contracting Office (NCO) 13,Facilities Management,561720,Janitorial Services,S201,Facilities Management Requirement - VISN 13 Medical Center Main FY2026,84585.95,115085.68,95279.98,FY Q4,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),No,No,,Medium,Draft Solicitation,richard.davis@va.gov,2026-01-23,95279.98,11.464585489450679,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,27.7
FCST-001432,2026,2,VISN 2 Medical Center North,Network Contracting Office (NCO) 3,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 2 Medical Center North FY2026,282707.67,388037.7,326625.92,FY Q2,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,No,,Critical,Market Research,maria.thomas@va.gov,2026-04-03,326625.92,12.69657388110644,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,33.0
FCST-001433,2027,11,VISN 11 Medical Center North,Network Contracting Office (NCO) 5,Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 11 Medical Center North FY2027,265710.64,325345.31,309592.51,FY Q1,FY Q2,Firm Fixed Price,SDVOSB,Yes,Yes,Summit LLC,High,Market Research,jennifer.anderson@va.gov,2026-06-18,309592.51,12.643015457945692,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,21.2
FCST-001434,2028,17,VISN 17 Medical Center West,Network Contracting Office (NCO) 18,IT Services,518210,"Data Processing, Hosting, and Related Services",D302,IT Services Requirement - VISN 17 Medical Center West FY2028,1479073.7,1854024.83,1590649.18,FY Q3,FY Q3,IDIQ,Full and Open (No Set-Aside),Yes,Yes,Cornerstone Solutions,High,Draft Solicitation,elizabeth.smith@va.gov,2026-04-27,1590649.18,14.27965340885113,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,48.4
FCST-001435,2028,14,VISN 14 Medical Center Main,Network Contracting Office (NCO) 2,Food Service,722320,Caterers,8940,Food Service Requirement - VISN 14 Medical Center Main FY2028,51822.64,70831.72,63036.6,FY Q1,FY Q4,Firm Fixed Price,8(a),Yes,Yes,Frontier Inc.,Medium,Draft Solicitation,william.thomas@va.gov,2026-02-09,63036.6,11.05148665274105,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,13.0
FCST-001436,2027,16,VISN 16 Medical Center North,Network Contracting Office (NCO) 8,Medical/Clinical Services,621111,Offices of Physicians,Q401,Medical/Clinical Services Requirement - VISN 16 Medical Center North FY2027,113906.77,143735.13,134565.43,FY Q1,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Sterling Consulting,Medium,Solicitation Released,john.thomas@va.gov,2026-02-17,134565.43,11.809813259439645,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,30.3
FCST-001437,2027,7,VISN 7 Medical Center North,Network Contracting Office (NCO) 4,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 7 Medical Center North FY2027,470220.04,609592.17,554499.14,FY Q3,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,No,,Low,Planning,karen.moore@va.gov,2026-03-12,554499.14,13.225822338252238,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,38.0
FCST-001438,2027,6,VISN 6 Medical Center North,Network Contracting Office (NCO) 4,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 6 Medical Center North FY2027,58665.32,83584.88,71534.53,FY Q4,FY Q1,Time and Materials,Full and Open (No Set-Aside),Yes,Yes,Pinnacle Federal Services,Low,Draft Solicitation,robert.brown@va.gov,2026-04-09,71534.53,11.177949528333636,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.07963446475195822,0.3368146214099217,41.7
FCST-001439,2027,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 5,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 15 Medical Center Main FY2027,103003.9,135234.15,121992.61,FY Q3,FY Q3,Firm Fixed Price,VOSB,Yes,Yes,Keystone Systems,Medium,Market Research,elizabeth.rodriguez@va.gov,2026-03-20,121992.61,11.711723945294487,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,19.4
FCST-001440,2028,5,VISN 5 Medical Center Main,Network Contracting Office (NCO) 12,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6508,Pharmaceuticals Requirement - VISN 5 Medical Center Main FY2028,3493114.98,4491284.1,4072933.22,FY Q4,FY Q2,IDIQ,VOSB,Yes,Yes,Summit Technologies,Critical,Planning,thomas.davis@va.gov,2026-05-02,4072933.22,15.219874236242338,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,41.0
FCST-001441,2028,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 10,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6515,Medical Equipment Requirement - VISN 15 Medical Center Main FY2028,617188.74,785940.0,704965.21,FY Q4,FY Q2,Firm Fixed Price,SDVOSB,Yes,Yes,Patriot Associates,High,Draft Solicitation,robert.moore@va.gov,2026-03-23,704965.21,13.465905151567757,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,26.1
FCST-001442,2027,11,VISN 11 Medical Center Main,Network Contracting Office (NCO) 18,Medical/Clinical Services,621111,Offices of Physicians,Q201,Medical/Clinical Services Requirement - VISN 11 Medical Center Main FY2027,532422.41,673577.2,606798.17,FY Q1,FY Q4,Firm Fixed Price,Small Business,Yes,Yes,Pinnacle Federal Services,Medium,Market Research,maria.thomas@va.gov,2026-05-25,606798.17,13.315953158624334,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,27.4
FCST-001443,2027,9,VISN 9 Medical Center South,Network Contracting Office (NCO) 7,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6525,Medical Equipment Requirement - VISN 9 Medical Center South FY2027,144903.51,198208.03,159410.79,FY Q4,FY Q4,IDIQ,SDVOSB,Yes,Yes,Horizon Industries,Medium,Draft Solicitation,patricia.smith@va.gov,2026-04-03,159410.79,11.979246007471241,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,17.5
FCST-001444,2028,14,VISN 14 Medical Center South,SAO East,Professional Services,541611,Administrative Management Consulting,R425,Professional Services Requirement - VISN 14 Medical Center South FY2028,222884.89,305474.52,277036.89,FY Q4,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Beacon Industries,Medium,Planning,john.thomas@va.gov,2026-02-12,277036.89,12.531909562818596,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.07963446475195822,0.3368146214099217,34.0
FCST-001445,2026,1,VISN 1 Medical Center Main,Network Contracting Office (NCO) 16,Medical/Clinical Services,621399,Offices of Health Practitioners,Q201,Medical/Clinical Services Requirement - VISN 1 Medical Center Main FY2026,187954.63,256710.02,226450.76,FY Q1,FY Q3,Cost Plus Fixed Fee,Full and Open (No Set-Aside),Yes,No,,High,Planning,jennifer.garcia@va.gov,2026-04-02,226450.76,12.330287221089286,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,29.5
FCST-001446,2028,18,VISN 18 Medical Center North,Network Contracting Office (NCO) 2,Facilities Management,561720,Janitorial Services,S201,Facilities Management Requirement - VISN 18 Medical Center North FY2028,322054.79,406777.1,353707.43,FY Q4,FY Q4,IDIQ,SDVOSB,Yes,No,,High,Draft Solicitation,linda.thomas@va.gov,2026-03-04,353707.43,12.776228208666973,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.03696013289036545,0.8450996677740864,21.0
